Cuisine,NumberOfReviews,Rating,RestaurantID,bestAnswer,score
Italian,179,4,JliAIBARXi9uISzNG26DVw,1,5.20E-01
Italian,814,4,EegEULbC3qoMA-FaEjivtA,0,4.45E-01
Italian,576,4,pxtno4adrYTjyQsxngTj9A,1,6.13E-01
Italian,357,4,3D6UAhoKnF3A03rX_v5ngA,0,3.97E-01
Italian,135,4,vjj3MMPkULJUCv8xf3XRiA,1,5.20E-01
Italian,224,4,Mo8Q_bE6ehr00L2KC0DekQ,1,5.20E-01
Italian,61,4.5,Dng_LID2JNnc6M6A1FB19Q,1,9.99E-01
Italian,36,5,MTQpqHo-cCAPK7c9fd6zHw,1,5.20E-01
Italian,179,5,#NAME?,1,5.20E-01
Italian,37,4,cp72DAW5Ndt9T625RNsMsg,1,5.20E-01
Italian,139,4.5,5MpWHGQ6Qc-M4q1KL_nioA,1,9.99E-01
Italian,221,4,TZto7AjdA337XIw66AOpUw,1,5.20E-01
Italian,413,4,C3E8CVVwzKtOv_sRR1WuRQ,1,5.78E-01
Italian,209,4,PgTgzq8oKcP2r00YUWL03A,1,5.20E-01
Italian,234,4,SpyQHasbnU5YkOR6PI4sNQ,1,5.20E-01
Italian,87,4,ujbH5MZQzC2SSuRF3XvNfQ,1,5.20E-01
Italian,44,4.5,v3YA3DF9wKY_aWCKNdDEPg,1,9.99E-01
Italian,155,4,25npnVAlhRjguunYS8zy8w,1,5.20E-01
Italian,248,4,3P8hb1ZOCA8IjEGfqpSpxg,1,5.20E-01
Italian,673,4,rZ9OFoSqy8u4WECfh--ylg,1,6.11E-01
Italian,22,5,Bk7METp9hGgm409E6EoBhw,1,5.20E-01
Italian,269,4,8nXo6lNJlXQQIdy8Kf7J9Q,0,4.63E-01
Italian,149,4,KL6AUMQI_Ae7_brkK0fy_w,1,5.20E-01
Italian,150,4.5,NPnWsPxOpG91GHx74S27Uw,1,9.99E-01
Italian,261,4,NkAUvrtAcnebxPB6zayjsg,0,3.50E-01
Italian,641,4,LTi4_wcCVmqQeJ_jgTEbOQ,1,6.26E-01
Italian,59,4,HCceFqcvzUbGFO5Bv6Q_pA,1,5.20E-01
Italian,66,4,-7iUpGTNDdy4WjxLGYp-_g,1,5.20E-01
Italian,22,4,MPblH3J1kpbNGL4C4U7RAQ,1,5.20E-01
Italian,208,4,IEb99GmOvg585gmwmm4iNA,1,5.20E-01
Italian,215,4,idxD3X7WfLFPZMoFnCRIQQ,1,5.20E-01
Italian,277,4,UQZmhaPAMdZabid6ccvhTg,0,4.63E-01
Italian,224,4,l1EdTmBBFzxQIZDftPZeUQ,1,5.20E-01
Italian,77,4,wUoLj0v2cJ9T4mgebQqoZw,1,5.20E-01
Italian,156,4,_17lSQzogvatMOhutxDvdw,1,5.20E-01
Italian,259,4,PQd4M3cuSgdweWgLgZIslQ,0,3.50E-01
Italian,183,4,5pRxCYQppSq0czjFDN9X3Q,1,5.20E-01
Italian,255,4,pIrSHmLYW6Bdjiz-HHWd1Q,1,5.20E-01
Italian,685,4,7_hGsGEkHrjgAiYVjrCFnw,1,6.10E-01
Italian,467,3.5,E2zKMwHhz4--dyplQ7gf8A,1,5.76E-01
Italian,568,3.5,rupPZLhd0oRSAmVDaeYaGA,1,6.13E-01
Italian,568,4,JyXn_GCGM2DsNYIzgzQrDw,1,6.13E-01
Italian,258,4,jnHbdsqlTKlPcmJ8BCP9-g,0,3.50E-01
Italian,116,4,889z8wsV9R1X2CAp63wrsw,1,5.20E-01
Italian,193,4,_V7YsDQ4Lb41rqfkuPzm1w,1,5.20E-01
Italian,120,3.5,oNJOIxuZlrTYFWwAFMTdkQ,1,5.20E-01
Italian,57,4,4ixWiPyYysS2i8LAg4qzrQ,1,5.20E-01
Italian,540,3.5,MoyxzhaYIsJx-p9IuGGK4w,1,6.10E-01
Italian,49,4.5,hq09sqXaYiEogbTrrJ9X5g,1,9.99E-01
Italian,796,4,J9xVQScnr0lYWl61_mLXMA,0,4.45E-01
Italian,81,4,fTNOwKJ9YbxoIShABCKXdA,1,5.20E-01
Italian,330,4,jku9Fg8JsUbv_LQzg6PK4g,0,3.97E-01
Italian,254,4,CZOZ_iVcW7EH4U_lyPj4lg,1,5.20E-01
Italian,222,4,UjzSeETESWzramhdOdWKKQ,1,5.20E-01
Italian,245,3.5,77llOAEwInvK-oC2AHZ4nQ,1,5.20E-01
Italian,273,4.5,WYhRkUATHRyXZrE55MArbA,1,9.99E-01
Italian,184,4,QgEre4IFSHxbUvHMe8S12g,1,5.20E-01
Italian,199,4,HUY6yj38FXqAQvWUdgL0xA,1,5.20E-01
Italian,314,4,6-ShONYFIM9K8HAUOhZVlw,1,5.32E-01
Italian,191,4,#NAME?,1,5.20E-01
Italian,80,4.5,gls8Eii-vgwKScOCNQWz9w,1,9.99E-01
Italian,148,4,YFvF4r2D-wJOgJAOvanaZQ,1,5.20E-01
Italian,49,4,14nTZtIl6T6V2YX6B9_WaA,1,5.20E-01
Italian,382,3.5,hvi63FpI8TIhvVLFsvfKWQ,0,3.97E-01
Italian,544,4,X8Hl9OezX-Yr9Jir3fsF7g,1,6.13E-01
Italian,34,4,mc6-ig757TzhPpJ7TV3pEQ,1,5.20E-01
Italian,45,4,hmwa4FyeLqwNTe6CNTA5tw,1,5.20E-01
Italian,70,4,I0N_QtJy7sLiuW_vmvRIhg,1,5.20E-01
Italian,639,4,tRIHhPKryUZ56SfIz6mLiA,1,6.26E-01
Italian,112,4,gqFM-JsHftTRplYbPF64Kg,1,5.20E-01
Italian,448,4,BA0_zeBrnugK2l0HHp38mw,1,5.93E-01
Italian,56,4,iFuHNNBLQkeQOn0KoXHhUA,1,5.20E-01
Italian,58,4,vEYEs9McRtRdKBp2XfRNZA,1,5.20E-01
Italian,338,4,MH08_pIRKsUSwfkVYxUE7w,0,3.97E-01
Italian,313,4,WmK7GXwOnLSTRN1ocyUThg,1,5.32E-01
Italian,87,4,cpN0ixPR2l3QFA8Uf1BhCQ,1,5.20E-01
Italian,1250,4,N-rwVhnEtXg8yY_TlB_KZw,1,6.25E-01
Italian,569,4,iXV4FMZPru7BB_nwN_8mVw,1,6.13E-01
Italian,203,3.5,LSOpxBBa217HxnJ7VnY2WQ,1,5.20E-01
Italian,96,4.5,H5L18XZRHh_13HaeeHH_sQ,1,9.99E-01
Italian,733,4,ZfyfGGtr7usMlsQP1LdU2g,1,6.10E-01
Italian,447,4,n_NIY1KTi-R5DPkduEUKIw,1,5.95E-01
Italian,51,4,LdWyeeV8DuYINKVTghFwrg,1,5.20E-01
Italian,324,4,xbrQ2dHuQoFJmNxAuOky4A,1,5.32E-01
Italian,349,3.5,HiNUBUR1hFwScd_OvVLQAg,0,3.97E-01
Italian,265,4,_KIjhnsaui-wF9OePRZ5NA,0,4.63E-01
Italian,86,4,O5Cm2yU32-Epf4HKEFAJEQ,1,5.20E-01
Italian,148,4,tsvElYYtUBAEdfK6plnxlg,1,5.20E-01
Italian,367,3.5,gsL7pm6HbYqKH-gx-FjxlQ,0,3.97E-01
Italian,190,4,UpnHg_984LLZ28-kBB5MSQ,1,5.20E-01
Italian,102,4,ntQ7O1YPMIOrQkynhXRBVg,1,5.20E-01
Italian,156,4,q8wlm_XUjmSsTdTQKt2qbQ,1,5.20E-01
Italian,91,4,Ty1MvJz88DeNmX0eDHeMyQ,1,5.20E-01
Italian,855,3.5,cGqMEMQFtkB3hIGfLy2R3A,1,6.28E-01
Italian,215,4,65RUNbor7l0IJcRrd4itTQ,1,5.20E-01
Italian,160,4,RVKZSIN16FNL0ZXD6OUMrA,1,5.20E-01
Italian,143,4.5,He5DhOW-vf1WHjzQ_NMnTA,1,9.99E-01
Italian,289,3.5,JYE16G0z-wo1MTyYchhVCA,1,5.49E-01
Italian,342,4,19zArMBG2qW2k16Y0i2aBA,0,3.97E-01
Italian,40,4.5,m3PS0tIaa0ChcP8Y5S-DrQ,1,9.99E-01
Italian,235,3.5,sB8-R8-FYj-kJrSzTlbmgw,1,5.20E-01
Italian,95,4,Dexx-i2E_lb2GZ-C3o8T1Q,1,5.20E-01
Italian,1112,4,KpBfFpjzsGvvqAzCasVW0g,1,6.20E-01
Italian,318,4,iBPQRnM_TMQX6tYdjCbCXA,1,5.32E-01
Italian,72,4,m4MPLIv-WsGdcB7GReE06Q,1,5.20E-01
Italian,21,4.5,0UIUQWmwf_yxyygLXPQ0Hw,1,9.99E-01
Italian,307,4,oUVX94JtKyLPXozC2hemCg,1,5.32E-01
Italian,687,4,5ZEFbq_AQV5VQFG2JKYzlA,1,6.10E-01
Italian,105,4,CygcAgexrpJGY8iWp7QqnA,1,5.20E-01
Italian,54,4,vAMKgIUWCrYxjfhceCCNAQ,1,5.20E-01
Italian,478,4,DtnlLLvcqeEUIyZTypHnzw,1,6.12E-01
Italian,281,3.5,GAvyDral555vltKrupUcjw,0,4.63E-01
Italian,19,4.5,wp5BpfUi9Aa4T0Gk0bnhag,1,9.99E-01
Italian,344,4,cDUait5j29Pe0QynQ3JtYQ,0,3.97E-01
Italian,199,4,dvkQIG20RjgNi-SwRr_1CQ,1,5.20E-01
Italian,141,4,R86cJxXMiXRyqzlF24esgg,1,5.20E-01
Italian,24,4.5,3X3n5JtRZHwOlHnMkQTjfw,1,9.99E-01
Italian,94,3.5,OmB4X44Ru8gjD6qgSNlXdg,1,5.20E-01
Italian,120,4,aPmTYRZ6mYgpvpNpmI_Wdg,1,5.20E-01
Italian,256,3.5,fmdEiai0e4agyTEqFUWJmw,1,5.20E-01
Italian,20,3.5,a-XBTXQM4qigxUgpTmS7Fg,1,5.20E-01
Italian,81,4,Vm6_cXz8hbvZhot0m1aaRg,1,5.20E-01
Italian,65,3.5,hhqUkocxtcnILE4hKFCoPg,1,5.20E-01
Italian,982,4,eVk4F9ixl89zyUHJ1G2Aiw,1,5.78E-01
Italian,229,3.5,ZlwjT-jygnYqM5qDE0CuLQ,1,5.20E-01
Italian,24,4,OY70rYTi8Qtmb89IWRUOaQ,1,5.20E-01
Italian,107,4,8PyKaU-YM0HOAfxWsjcwmg,1,5.20E-01
Italian,86,3.5,qYDoWRdntIApGW6fEUHWIQ,1,5.20E-01
Italian,205,4.5,xzN2k19JXDYjOWAhNw62aw,1,9.99E-01
Italian,206,4.5,MeQU-nGaQvX12VXYOyzavQ,1,9.99E-01
Italian,294,3.5,gTEoEsssfbjl76Opf5bP9g,1,5.48E-01
Italian,166,3.5,megxpLA5KciBJbW-jNm2RQ,1,5.20E-01
Italian,389,3.5,E1RvMNZ4re4TnKarjx14Zw,1,5.11E-01
Italian,52,4,ezu7Ai6ADfHDYCklvuipWA,1,5.20E-01
Italian,107,3.5,i5cdbiw1KRyg4w0X44ZBwA,1,5.20E-01
Italian,434,4,CAGAWbPE8uPr2VVvEnv0ZA,1,6.41E-01
Italian,562,3.5,M4pCWzdBCkp2g_d834a7Hw,1,6.13E-01
Italian,133,4,kS04TICXd1-0iZ4rgEWmvQ,1,5.20E-01
Italian,263,4,7cOibAFiGbSsSWo27SLIgw,0,4.63E-01
Italian,135,4.5,OwDRIugcA4LkUuTRqpJsog,1,9.99E-01
Italian,470,3.5,Jwb556DrGTEZryeV7XgZmQ,1,5.01E-01
Italian,382,4.5,LnMRZhKtOrW1eL04FiPYTg,1,9.99E-01
Italian,233,4.5,zDujEq9qZk13nBcG2PH4tA,1,9.99E-01
Italian,27,4,fyC2cBsQ0FsMJmv0jSworg,1,5.20E-01
Italian,99,3.5,QUTSHrHw3qRZjf749VM1Yg,1,5.20E-01
Italian,451,4,ZMFj1vCfQWdSAtwyjqRUlw,1,5.93E-01
Italian,72,4,2Nwmd7-1d1rI6lb9QSSYYA,1,5.20E-01
Italian,170,3.5,XoTaRa6uAkO2OBV0-rYv3w,1,5.20E-01
Italian,166,3.5,FpgzHQMSNTTjagrKXxOw5A,1,5.20E-01
Italian,47,3.5,qTHBQdWfw1RSCjQwoUcLiw,1,5.20E-01
Italian,576,3.5,6aVgixwks8EgirE1JtyDAQ,1,6.13E-01
Italian,994,3.5,ONEe1U1fNGT80jAEE0sCrg,1,5.78E-01
Italian,50,4,o1DJJkCqfKRMojvnJyh_JA,1,5.20E-01
Italian,589,3.5,jDIVPYpxQAk1HUAi0NIlQw,1,6.29E-01
Italian,124,4,1EZRvi0aGxpPfXq2EkUtBw,1,5.20E-01
Italian,1012,3.5,S8OKQ5S40oZ1Rr5RbC0jdg,1,5.78E-01
Italian,1060,4,bEXTA_Gwo2oVg4gnFd9fNA,1,6.18E-01
Italian,366,4,HD0e3eHwv573qHZOJJitWg,0,3.97E-01
Italian,1232,4,d7Asc4q2ImoPlA_BhfroTQ,1,5.68E-01
Italian,212,4,1htK0vS5FAHaXXtpAQperQ,1,5.20E-01
Italian,316,4,Tp3MF3DNXuW41A10PQ2nFw,1,5.32E-01
Italian,243,3.5,VUcrIqM40HWWb2sxAS9mLA,1,5.20E-01
Italian,179,4,pr_CLSHRCs2lWADPOKKxcw,1,5.20E-01
Italian,132,3.5,Irw7QQBsndbB2ATXeB4pYA,1,5.20E-01
Italian,581,4,BgGz5IdV53bGb4o7opR5zg,1,6.29E-01
Italian,120,4.5,YvSCXoj-z1eS2soiXQSIFQ,1,9.99E-01
Italian,424,4,VqnPcfqYltgxAkIuTaGkYg,1,6.24E-01
Italian,214,3.5,msLQTFzfsHUUr8UdLnQDTA,1,5.20E-01
Italian,2636,4,P4hm-IKNMbBbtfWSvPf25A,1,5.86E-01
Italian,10,3.5,zGGIbJyhDZQk3y-PbUVdsA,1,5.20E-01
Italian,102,3.5,EZNw56hywTm1PJNYOMbfHQ,1,5.20E-01
Italian,170,4,ry0nAQiUn8bpNAruY_5wfw,1,5.20E-01
Italian,241,4,NZaq_ygLr4N8-blY5dGx-g,1,5.20E-01
Italian,386,4,os09iVkYkzIg9G1xEIepiA,1,5.11E-01
Italian,313,3.5,Kz7hn14j6KXf_gYeC99rUg,1,5.32E-01
Italian,192,4,LZcpNrQQqC5IWbE4c-9Cyw,1,5.20E-01
Italian,237,4.5,D0LsGudLqLabXbhEPMkw6A,1,9.99E-01
Italian,724,4,na-2_gQCY7ccS2ZkLJDumQ,1,6.10E-01
Italian,175,4,bW3mY-voyav37nU0uaLmNQ,1,5.20E-01
Italian,92,4.5,rTzojTIarMjh_X7YPliySw,1,9.99E-01
Italian,104,4,q0HBfS9eJ9AeuaWQ3Ronqw,1,5.20E-01
Italian,154,3.5,4K0doiBddco60kl0W04a3Q,1,5.20E-01
Italian,273,3.5,OWAfPuMnSqn7Ru1_RNH8fw,0,4.63E-01
Italian,281,4,tJxAlyeT5PRbUIyJ2wsv-A,0,4.63E-01
Italian,244,4,YoLxK5EG8UgnueKAe7hj0g,1,5.20E-01
Italian,170,3.5,q6ux26c-SfK-679y9lvVbw,1,5.20E-01
Italian,92,4,j9uuXTmbt4JCphSVg5DpgQ,1,5.20E-01
Italian,145,3.5,XyICIfSun7HWtBEUFux2PQ,1,5.20E-01
Italian,52,4,aHRcUI_UqFNV87GF7WRIDQ,1,5.20E-01
Italian,217,3.5,J0SZjwe0Rc-H6mzl0oByxQ,1,5.20E-01
Italian,278,4,yT9z4u2p259TvziLijowoA,0,4.63E-01
Italian,592,3.5,EL5Y6BSinmUte5VW4Eh54Q,1,6.29E-01
Italian,51,4.5,zRhDhbutGwC9KY_U_5VYdw,1,9.99E-01
Italian,270,4,-8_vEcBA2Lqd8786S-Ss-g,0,4.63E-01
Italian,727,4,yc4vsT-Q4Ej1_9hr94DxkQ,1,6.10E-01
Italian,469,3.5,OCTiJwvjoK81WoDwsTkFvA,1,5.76E-01
Italian,376,3.5,JSexQM-wn8HvWmfxu_m5ZA,0,3.97E-01
Italian,123,3.5,505bv6h3VnN6SekdHCr8Sw,1,5.20E-01
Italian,55,4,eby9pE6FzmwjoYRVzDpzew,1,5.20E-01
Italian,1350,4,yH6t1JWcwkdWG4CS5KPvow,1,6.25E-01
Italian,91,3,YmUKLOG4sTAShvyURuq2zw,0,5.01E-03
Italian,359,3.5,MT_a_Tg3ENdxqZFQyJocgQ,0,3.97E-01
Italian,311,3.5,W9wDa_EB0h2p5JG6P6lyZw,1,5.32E-01
Italian,190,3.5,penftLPo6kx6qCtbsuyLog,1,5.20E-01
Italian,336,4,Fu7J2Fwoj_S6Jpg9dULzKg,0,3.97E-01
Italian,177,4,NqYET0OyJKGfm9dJG8iDcg,1,5.20E-01
Italian,15,4,oqA75iXtO_h8YnsLmjLk8w,1,5.20E-01
Italian,115,4,9mawr6QwVHm5q8JRXPFjPA,1,5.20E-01
Italian,177,4,k1zrPPGGMQdlHopP3MnxrQ,1,5.20E-01
Italian,630,3.5,6n7D4amt9vEruR73tt3S9w,1,7.06E-01
Italian,233,4,7pvTicRAhXB1Ld74MWjkXQ,1,5.20E-01
Italian,40,4,NBgDoMiF4tj5aS7V7zayoA,1,5.20E-01
Italian,426,4,zwOAiVT4pAmpNGXzj-t5MA,1,6.24E-01
Italian,237,3.5,YE4pvo8ectzEaRYGqUgFcA,1,5.20E-01
Italian,33,4.5,OsEMa_QiTDiwSmoRmf8O3g,1,9.99E-01
Italian,216,4,s5nPO911cYB2chdwqSqT9g,1,5.20E-01
Italian,84,4,PccEsrdFfkB3UsVndMspLQ,1,5.20E-01
Italian,60,4,nVtJOWn3XlL6MSZ-YnU6iA,1,5.20E-01
Italian,64,4,C-V8rvmamxMzu7EoQkcFrg,1,5.20E-01
Italian,381,4,bjzBkF2FFMsdkCk50xseFQ,0,3.97E-01
Italian,50,4.5,vBg0q84nTn0IJH7fJbE4ow,1,9.99E-01
Italian,228,3.5,XzkmePjJC0ryuqZp5qd12A,1,5.20E-01
Italian,486,4,GqTgQEqwf3k5JyE7DHDhjw,1,6.45E-01
Italian,122,4.5,qUOxvK1j0F293sZk5PdSBg,1,9.99E-01
Italian,357,4,kDJbzzmCEjFbyDQ-lSygvw,0,3.97E-01
Italian,644,3.5,jo30o65XFWmgMJS86zFiFQ,1,6.26E-01
Italian,102,4.5,_eImQkZt0MlQ0jLZH2LrTQ,1,9.99E-01
Italian,1778,4,VtJd1l64kqUUyWacwK0J2Q,1,6.49E-01
Italian,561,3.5,iEUXrUUqGfUhpgYYSr5Zig,1,6.13E-01
Italian,13,4.5,ZQrmos0TEPCmMHQUreYvpw,1,9.99E-01
Italian,222,3.5,9HuYLy_4hmQWkbKlKyWagQ,1,5.20E-01
Italian,766,4,WHQpLvxkCK_BMtF8pIShnQ,1,5.92E-01
Italian,377,3.5,HPvz-PHt2PYWV_X9eQSlnA,0,3.97E-01
Italian,115,3.5,yXwzpfdsDQqg9k5odYonFw,1,5.20E-01
Italian,162,3.5,tLYvKy-KTS1iuDx9QWwoRw,1,5.20E-01
Italian,134,4.5,DOmcM66qzKHbj-n1LTJyHQ,1,9.99E-01
Italian,245,3.5,xKZSIBaGkXX7ppIceuhiQQ,1,5.20E-01
Italian,378,3.5,gjZpcE-X4zQOEqWQPelLgg,0,3.97E-01
Italian,179,4,zTK8reqKrmV7U71YVHYYjg,1,5.20E-01
Italian,284,4.5,3n96VKiKG5Tte8z-U-TaLg,1,9.99E-01
Italian,14,3.5,njVlqTOaQUEjDRJV_KRcjA,1,5.20E-01
Italian,229,3.5,nSk_zCJESMKGLHyJTPPlZA,1,5.20E-01
Italian,454,4,kLJfizeHMQqesp1K9mfUtg,1,5.93E-01
Italian,167,4,VWErTDzcg23iiohqyc1AQQ,1,5.20E-01
Italian,274,3.5,76y4aMBY0lT6zfJLy2EH-Q,0,4.63E-01
Italian,487,4,a4WZUTKn90dOkeY38JHNjQ,1,6.45E-01
Italian,472,3.5,#NAME?,1,6.12E-01
Italian,130,3.5,Tias1_QRB5L-gzoSNNhOMA,1,5.20E-01
Italian,524,4,h9rymMeMUMOxQ9d93U0YDg,1,6.86E-01
Italian,1408,4,xQ445GaWVN5Aa3sFX9OoIg,1,6.72E-01
Italian,320,4,DCiEo7qucPaEj7Gtdj1U9A,1,5.32E-01
Italian,59,4,G-b9kvnRh0pLi4fsdcmwjg,1,5.20E-01
Italian,56,4,oEjWa3AETzPQfM3S1wRiLA,1,5.20E-01
Italian,81,4,ZSDq6s2BFnvZEU4apxXbew,1,5.20E-01
Italian,222,3.5,0frCoaUJ_XWiz1BXiHBcwg,1,5.20E-01
Italian,631,4,r_fUOUhz-pHZxFDV1hzy0w,1,7.06E-01
Italian,57,4,wOq-Jt26jnFf_rhF4r5D6w,1,5.20E-01
Italian,112,3.5,xEdAaZTNNHRZbvzBuSjcCg,1,5.20E-01
Italian,139,4.5,Sp-vnk-waTvKblG_88M4TA,1,9.99E-01
Italian,775,4,F2YbqhVr6hBsFrDCyr6M_w,0,4.45E-01
Italian,14,3.5,F-eRrDik2KK0sNjpGiNbAg,1,5.20E-01
Italian,30,4.5,UDctdHFr042j8-ZfG2Kf2Q,1,9.99E-01
Italian,29,4,FRp1NwIyp6tkDU986cJkXQ,1,5.20E-01
Italian,200,4,I6Wg1NFYAAVzM2OpsdqcXA,1,5.20E-01
Italian,151,4,rbIrit8gZwfyEOdEOeX7jg,1,5.20E-01
Italian,523,4,kVrTff8uDMSBAaceBwQ7dg,1,6.86E-01
Italian,354,3.5,KOaeW18qq4C03Dfd06IXPQ,0,3.97E-01
Italian,362,4,WNOUPEZ6J8SZVSaK6Q3e-A,0,3.97E-01
Italian,294,4,pC_QwLpeL2Enk4hBgDcRqQ,1,5.48E-01
Italian,175,4,I0i9YzRBQn6MKIUFIHpeBQ,1,5.20E-01
Italian,386,3.5,TsYrzVVtkKO4Asrk_L9stw,1,5.11E-01
Italian,81,3.5,u74abDRXzo1vVhM-m5To5g,1,5.20E-01
Italian,158,3.5,VlaFY8ASgOvrzZ3I8sG6Dg,1,5.20E-01
Italian,364,4,D-smGg8zFQzk40EdessZ5w,0,3.97E-01
Italian,154,3.5,yoowH3_Q775Kg-dRhF_q7Q,1,5.20E-01
Italian,63,3.5,uPXehVdHJ_aM1V17iNfSSg,1,5.20E-01
Italian,463,4,ip733nbgjaMMazfQ-Ibhgg,1,5.61E-01
Italian,62,4,OHgGIQm3TLyBCi2oxgRYWg,1,5.20E-01
Italian,280,3.5,syu8oCU9h3X9hfAE_lpADw,0,4.63E-01
Italian,175,3.5,WBXiKTyBBE5GUN_c2VD5bA,1,5.20E-01
Italian,519,3.5,gGkkzrcHh1xS-S55OsuKsw,1,6.86E-01
Italian,578,3.5,YT5Ywu9y190B4IGIlBetzA,1,6.13E-01
Italian,155,3.5,piH-TNcmjLq2NHE4ZtbrBA,1,5.20E-01
Italian,29,3,2F-7XCoPS1mbdy9ioqWuqw,0,5.01E-03
Italian,241,3.5,IUMTe7g19htqG7MXrsP5NQ,1,5.20E-01
Italian,87,4.5,pEJ5Zw3ogzbCpWAa6buJjg,1,9.99E-01
Italian,152,4,bppjJw5J8Ht6WgGp1bzPtQ,1,5.20E-01
Italian,137,3.5,dWc0ijADaD6ZdclJ5LqQdg,1,5.20E-01
Italian,160,4,MdFV5IBcX-Ni6I4Zy1EqIw,1,5.20E-01
Italian,154,4,V0zC3awsklyxC0GFzmaTLg,1,5.20E-01
Italian,24,3.5,aZONncGgZrLtISLq7ili7g,1,5.20E-01
Italian,321,3.5,mOoZZa6WIsgihc_TqyQcXw,1,5.32E-01
Italian,172,4,fH8DkdRerw5LJ7fZZHRfeA,1,5.20E-01
Italian,194,3.5,7QUfJwuPgiTYa96TUqmzvQ,1,5.20E-01
Italian,258,3.5,pL6cM2TPwvXqeGTrg7yN4Q,0,3.50E-01
Italian,155,3.5,XlhWNQRGoWyybfXpGBgE3Q,1,5.20E-01
Italian,452,4,1uOB_tWZwvI0_HakXfu5Jg,1,5.93E-01
Italian,480,4,uDJw4dQiySoNCBoUalW1Ww,1,6.12E-01
Italian,234,3.5,lA6IvTF7J8fNC5puhyS3PA,1,5.20E-01
Italian,415,3.5,nw85LVh6H3JIiw3ugvhAmw,1,5.78E-01
Italian,95,3.5,dsxgbkIKyu7x7JgpAKeZPA,1,5.20E-01
Italian,36,4.5,r6K5RBfhlNbr-g7g3u13KA,1,9.99E-01
Italian,47,3.5,6osYYrn77CbYPUrSnJOTBQ,1,5.20E-01
Italian,364,4.5,0SakkRuHhECsDsZ8mRkisQ,1,9.99E-01
Italian,195,3.5,HV5DMBmEpQ_Nu6NSekJquA,1,5.20E-01
Italian,575,3.5,dMrF98GlFYIPKYY5NVZHbw,1,6.13E-01
Italian,509,3.5,DF7PV0DE9z0LM4ae6XYeYg,1,6.13E-01
Italian,3,4,vcIfePYJwE6PlINXdfAQtg,1,5.20E-01
Italian,28,4.5,VHkiswx23peLA9Y8rHMo7Q,1,9.99E-01
Italian,82,3.5,_Klr6rynJ4b_oc7ehRPoZA,1,5.20E-01
Italian,126,3.5,XcfZqLrXdABSZLViQ34VTw,1,5.20E-01
Italian,201,4,yETcEIV9G7qxdwPdbivCmQ,1,5.20E-01
Italian,159,4,ft2OPgLsquG9d7XrBLULng,1,5.20E-01
Italian,67,3,Rp-1kZ68rHia43PrOd3EEQ,0,5.01E-03
Italian,360,4,lDhlNQHgzyxgi3By7Ko2LA,0,3.97E-01
Italian,153,4.5,rJfGgBleDYCVq2rkBr_w-Q,1,9.99E-01
Italian,32,4,uzEhT55QIdk9YbfFwmlRzQ,1,5.20E-01
Italian,207,4,J9r0qorwR0tKOhrCcl1VGQ,1,5.20E-01
Italian,217,3.5,i3IK1tCkwyXRx7VU1edlMQ,1,5.20E-01
Italian,594,3.5,MA1QPFSYddVq_KzEldpcRg,1,6.29E-01
Italian,71,4,y5b85IZGLxNdksDBFm1GBw,1,5.20E-01
Italian,107,4.5,AV9x0hUE0yQUMjUGQNPexQ,1,9.99E-01
Italian,439,4,ZTsN8TdMXl8SW_AKd_ablw,1,6.76E-01
Italian,381,4,ieoPAi6nbdEkrwv4vGVSwg,0,3.97E-01
Italian,75,3.5,pTWFuMYed409y99N0zY05Q,1,5.20E-01
Italian,123,3.5,UZyJLP50F9PiytmdQ8LXTw,1,5.20E-01
Italian,68,4,UVQ1GxmhlDVDM2acLexJ7A,1,5.20E-01
Italian,38,4.5,NGzwDLroGL4JvG81BWliNw,1,9.99E-01
Italian,612,4,WEhkGLKlj-5X1pq_07Syaw,1,5.73E-01
Italian,75,4.5,eMSTTuOUlKEnSOr8lPp3Xg,1,9.99E-01
Italian,10,4.5,i6xP3ZfL78PXg2gjsOz-og,1,9.99E-01
Italian,198,3.5,cUNFGQB2I3GI_vqy2OBW3Q,1,5.20E-01
Italian,165,4,Zub6WrbrS_4XMI1mPbyeiw,1,5.20E-01
Italian,190,3.5,BpdlX1j1-FbOC1dWIrZv4w,1,5.20E-01
Italian,144,3.5,pgtgGAAuHMT0KTm3CDPQsA,1,5.20E-01
Italian,23,4.5,COVGkASgKQ5aqIGn9evmgA,1,9.99E-01
Italian,155,4,Yubu48l7he-qrNDSeAngbQ,1,5.20E-01
Italian,197,3.5,3FCxi2imtP_wMgsgsqIQOw,1,5.20E-01
Italian,224,3.5,K9kL1ice5jlkPXcNyTus3Q,1,5.20E-01
Italian,228,4,R3zLNeyNbmPJ09URzXgGfA,1,5.20E-01
Italian,52,3.5,nBy8KtcUHktPFKw-VClG1A,1,5.20E-01
Italian,146,3.5,L0hPFGt-sD_QVmhr01SSEQ,1,5.20E-01
Italian,314,3.5,vFsjObMTImsnM_DzVo4N3g,1,5.32E-01
Italian,199,3.5,0sR9gXJYvnSuEUaqiEmvRg,1,5.20E-01
Italian,101,4,dbCTJp9ENDVIquxBWONzWQ,1,5.20E-01
Italian,156,4,TybGiZNOipp1R1-u2k3ogA,1,5.20E-01
Italian,425,4,g4Pwc2mE1yUYXhqPrm53zA,1,6.24E-01
Italian,99,4,0xS2Jj-RZuFQKgxEWuVxzA,1,5.20E-01
